,VOT,numWords,SCRIND,SCROUTD,TGTIND,TGTOUTD
62504,1,8,86,129,93,156
62505,1,16,117,115,100,15
62506,1,133,0,206,189,75
62507,1,14,132,50,94,5
62508,-1,88,83,53,152,190
62509,-1,3,0,28,66,1
62510,0,52,105,25,85,1
62511,1,2,77,133,71,71
62512,1,30,84,322,102,0
62513,1,10,0,23,178,20
62514,0,81,78,152,71,0
62515,1,28,0,1,148,1
62516,1,20,64,583,46,1
62517,1,35,0,39,83,1
62518,1,72,55,107,187,328
62519,1,41,78,29,223,105
62520,1,9,0,5,55,12
62521,1,23,50,106,142,78
62522,1,1,0,278,175,96
62523,1,33,11,35,121,143
62524,1,70,0,43,204,54
62525,1,10,57,153,35,12
62526,1,6,0,47,108,7
62527,1,1,0,35,97,260
62528,1,8,0,115,375,8
62529,0,82,62,90,204,54
62530,1,24,227,472,116,8
62531,1,29,0,1,39,4
62532,1,10,33,116,167,1
62533,1,3,0,63,160,236
62534,1,19,47,244,379,31
62535,1,142,0,5,80,52
62536,1,36,96,390,37,20
62537,1,51,36,32,211,497
62538,0,28,65,59,92,0
62539,0,9,0,63,48,2
62540,1,52,20,314,27,0
62541,1,5,0,313,147,596
62542,-1,5,22,312,17,3
62543,1,1,0,20,80,25
62544,0,20,125,115,194,124
62545,1,3,0,3,30,5
62546,-1,64,0,5,534,40
62547,1,9,56,27,48,119
62548,1,5,40,397,47,85
62549,1,85,81,54,74,2
62550,-1,5,0,123,11,0
62551,-1,16,117,348,204,54
62552,1,24,0,14,147,0
62553,1,285,125,115,70,133
62554,1,28,64,583,40,1
62555,1,13,50,79,86,8
62556,1,62,185,110,15,0
62557,1,30,80,197,444,195
62558,1,1,49,175,59,6
62559,1,14,70,23,93,51
62560,1,8,0,11,25,6
62561,1,19,24,83,103,16
62562,1,1,119,281,33,0
62563,1,24,0,84,57,21
62564,1,5,0,46,122,249
62565,1,0,0,130,64,32
62566,-1,11,0,5,138,21
62567,-1,32,85,150,76,1
62568,1,12,83,82,78,47
62569,-1,10,0,168,161,12
62570,1,16,0,32,169,48
62571,1,3,0,44,125,51
62572,1,21,96,390,65,0
62573,1,63,0,101,242,10
62574,1,0,57,153,65,13
62575,1,13,0,12,148,1
62576,1,38,102,231,163,114
62577,1,11,49,386,112,8
62578,1,1,0,2,61,101
62579,1,0,187,328,73,34
62580,1,31,55,25,126,66
62581,-1,21,262,110,70,82
62582,1,5,356,144,61,48
62583,1,16,0,54,86,39
62584,1,0,726,206,215,93
62585,-1,15,0,96,48,199
62586,-1,48,0,178,96,153
62587,-1,178,4,65,17,22
62588,1,14,154,216,102,4
62589,1,12,52,168,60,76
62590,-1,115,145,253,141,100
62591,1,0,17,62,36,6
62592,1,10,104,103,121,69
62593,1,4,56,21,211,497
62594,1,12,0,40,52,9
62595,1,16,185,250,356,144
62596,0,6,0,176,82,39
62597,0,0,0,926,190,270
62598,1,2,7,58,69,23
62599,1,13,151,54,104,13
62600,1,10,219,6,137,11
62601,-1,24,57,190,82,22
62602,0,23,72,133,232,33
62603,-1,39,0,158,43,0
62604,0,18,76,119,80,84
62605,-1,7,49,386,23,3
62606,1,0,0,926,72,47
62607,1,46,0,1,9,19
62608,-1,4,121,143,193,159
62609,1,0,23,22,103,16
62610,-1,39,108,152,246,33
62611,-1,64,0,444,77,3
62612,1,41,52,70,128,173
62613,0,92,100,140,42,0
62614,1,5,0,1,26,3
62615,1,4,91,130,76,74
62616,1,7,0,220,122,105
62617,1,37,0,95,193,159
62618,1,6,0,41,30,4
62619,-1,176,0,39,95,0
62620,1,19,0,93,60,5
62621,1,1,81,162,68,50
62622,1,15,0,64,54,28
62623,1,5,47,12,53,7
62624,0,281,145,24,150,2
62625,1,8,0,46,165,274
62626,1,0,20,314,23,39
62627,1,8,85,43,124,10
62628,1,13,33,96,46,1
62629,1,32,0,92,108,9
62630,1,22,45,96,74,0
62631,1,26,50,68,91,46
62632,-1,135,0,7,110,181
62633,-1,157,25,83,60,5
62634,1,22,21,46,83,44
62635,1,9,187,328,60,12
62636,-1,88,0,65,221,60
62637,0,109,57,24,76,1
62638,-1,72,62,142,14,1
62639,1,14,30,25,491,22
62640,-1,4,0,147,76,12
62641,1,17,56,74,61,4
62642,-1,29,119,281,56,0
62643,1,3,0,176,72,26
62644,0,15,64,583,109,11
62645,-1,52,79,126,93,0
62646,1,6,122,33,142,41
62647,-1,34,121,69,49,0
62648,-1,44,0,18,38,5
62649,1,14,0,1,58,122
62650,1,29,57,190,92,27
62651,-1,19,0,294,74,197
62652,1,0,22,54,36,0
62653,1,40,190,61,94,15
62654,1,30,0,35,86,4
62655,1,0,17,2,39,1
62656,1,27,0,1,189,82
62657,1,9,0,214,148,5
62658,1,6,147,596,163,114
62659,1,1,0,22,28,27
62660,1,2,118,31,69,160
62661,1,15,0,3,68,13
62662,1,0,0,47,35,71
62663,-1,15,0,114,156,0
62664,1,59,0,15,128,29
62665,1,29,109,60,119,17
62666,1,7,0,7,74,71
62667,1,30,0,75,186,63
62668,1,14,0,39,130,5
62669,1,3,0,11,71,3
62670,1,5,165,58,159,23
62671,1,11,17,56,60,1
62672,1,54,71,96,108,73
62673,1,23,0,108,38,38
62674,-1,85,94,207,16,3
62675,-1,40,35,125,14,0
62676,1,11,128,156,184,79
62677,1,1,76,102,71,0
62678,1,50,0,1,253,14
62679,1,13,97,260,155,183
62680,1,30,37,35,189,82
62681,1,56,137,72,277,265
62682,1,7,30,936,61,10
62683,1,6,55,420,84,0
62684,1,8,0,32,125,10
62685,1,7,67,730,72,79
62686,1,1,0,27,74,0
62687,-1,34,150,238,128,156
62688,1,23,27,7,28,26
62689,-1,8,0,72,518,6
62690,1,23,18,43,28,22
62691,1,0,0,926,159,17
62692,1,7,0,21,91,3
62693,1,6,62,18,129,2
62694,-1,4,0,30,29,58
62695,-1,128,132,20,226,54
62696,1,23,0,25,109,69
62697,-1,19,30,936,188,7
62698,1,1,0,8,30,1
62699,1,4,39,239,67,77
62700,1,51,168,311,42,0
62701,1,21,138,30,126,30
62702,1,7,85,43,166,22
62703,1,1,57,87,39,5
62704,1,9,86,99,82,1
62705,1,5,47,188,49,106
62706,1,16,45,64,232,33
62707,1,1,0,3,115,206
62708,1,7,145,253,81,0
62709,1,4,28,131,142,52
62710,-1,13,0,8,277,265
62711,1,11,59,266,55,87
62712,1,2,23,5,101,0
62713,1,2,48,118,30,34
62714,1,9,82,81,138,30
62715,1,51,20,314,491,22
62716,1,4,0,18,79,29
62717,1,4,0,2,161,263
62718,1,16,53,79,139,64
62719,0,11,156,371,3,0
62720,1,10,0,67,63,0
62721,1,30,148,148,41,0
62722,1,45,0,18,93,37
62723,1,12,0,4,84,190
62724,1,7,0,213,100,140
62725,1,9,0,115,176,11
62726,1,43,125,115,126,66
62727,1,13,84,55,42,0
62728,1,4,86,191,61,9
62729,-1,125,139,152,318,1101
62730,1,1,96,268,66,1
62731,1,100,181,153,108,9
62732,0,30,47,67,351,522
62733,1,105,152,190,138,21
62734,1,22,117,348,286,143
62735,1,16,30,51,56,9
62736,1,10,99,20,79,33
62737,1,7,45,10,51,0
62738,-1,2,0,18,356,404
62739,1,15,0,18,21,30
62740,1,2,164,660,46,5
62741,1,62,177,130,165,393
62742,1,18,117,52,48,0
62743,1,1,93,157,82,13
62744,0,16,0,2,52,5
62745,1,1,76,319,59,7
62746,1,25,0,4,119,32
62747,1,1,101,113,284,21
62748,1,40,0,171,210,94
62749,1,12,0,3,52,165
62750,-1,11,117,348,82,0
62751,1,5,55,71,165,58
62752,1,1,125,92,149,590
62753,-1,10,0,35,154,6
62754,1,11,318,1101,38,39
62755,1,4,132,305,54,0
62756,-1,33,70,65,82,66
62757,1,7,33,96,49,0
62758,1,1,53,328,68,2
62759,-1,30,97,77,234,42
62760,1,8,0,162,79,2
62761,1,5,5,22,51,23
62762,1,13,84,190,61,5
62763,1,14,0,17,124,10
62764,1,19,56,76,125,10
62765,-1,34,65,121,86,13
62766,1,19,68,50,91,3
62767,1,4,60,99,52,12
62768,1,35,58,74,70,12
62769,1,7,139,110,54,20
62770,1,14,48,51,179,20
62771,1,21,32,99,86,17
62772,1,6,101,48,79,0
62773,1,0,102,231,126,77
62774,1,18,69,232,50,0
62775,0,33,0,150,12,0
62776,1,10,0,444,167,1
62777,1,22,79,15,100,11
62778,1,11,49,386,63,0
62779,1,62,112,109,79,126
62780,1,12,0,30,114,3
62781,1,6,18,22,72,20
62782,1,26,0,80,189,0
62783,1,35,147,95,100,0
62784,0,18,0,38,41,0
62785,-1,59,117,115,55,3
62786,1,4,0,256,63,0
62787,1,31,0,40,169,79
62788,-1,32,0,79,160,236
62789,1,14,0,89,21,0
62790,1,3,0,5,90,26
62791,1,6,73,139,379,31
62792,1,198,156,371,107,3
62793,1,5,115,177,110,1
62794,-1,1,42,81,19,0
62795,0,0,0,926,85,0
62796,1,3,155,79,162,350
62797,1,8,0,17,40,57
62798,1,20,0,89,139,89
62799,-1,18,39,253,17,1
62800,1,22,76,102,95,26
62801,1,179,0,101,135,29
62802,1,5,39,253,147,38
62803,1,15,25,97,40,13
62804,1,73,0,55,444,195
62805,-1,98,12,164,32,2
62806,1,19,119,281,36,48
62807,1,28,0,144,193,159
62808,1,5,0,4,64,19
62809,1,15,0,53,49,14
62810,1,6,0,18,224,207
62811,1,32,115,174,180,52
62812,1,26,128,238,76,74
62813,-1,89,0,25,73,47
62814,1,13,0,93,55,14
62815,-1,39,165,393,12,0
62816,1,24,32,35,30,0
62817,1,1,0,1,61,92
62818,1,221,0,4,726,206
62819,1,3,119,281,78,40
62820,1,6,0,79,66,0
62821,-1,62,0,50,34,0
62822,-1,65,199,455,67,64
62823,-1,93,147,596,444,195
62824,1,15,0,38,75,54
62825,1,0,18,860,31,3
62826,1,33,34,97,41,93
62827,-1,157,0,13,243,18
62828,-1,1,0,39,200,48
62829,-1,14,121,53,51,0
62830,0,27,43,519,44,22
62831,1,10,86,108,112,9
62832,-1,5,0,122,165,30
62833,1,52,0,62,379,31
62834,1,10,0,24,59,20
62835,1,11,0,50,193,159
62836,0,154,174,45,243,18
62837,1,8,0,83,79,33
62838,-1,0,0,926,71,0
62839,1,4,0,214,71,12
62840,1,2,80,293,221,210
62841,1,3,72,251,48,1
62842,1,22,0,55,87,9
62843,1,3,0,1,73,11
62844,-1,40,0,54,59,8
62845,1,34,0,13,106,5
62846,1,31,88,169,179,43
62847,1,1,57,302,71,9
62848,1,11,0,64,109,40
62849,-1,23,147,95,93,40
62850,1,73,356,404,132,305
62851,1,3,152,190,81,162
62852,1,13,0,9,59,28
62853,1,2,0,26,5,0
62854,1,2,0,61,89,8
62855,1,30,119,33,107,3
62856,1,49,0,152,96,73
62857,1,2,96,268,46,75
62858,-1,21,277,265,52,0
62859,1,55,154,318,109,32
62860,-1,30,34,21,375,8
62861,1,9,40,40,41,22
62862,1,7,74,372,379,31
62863,1,178,65,397,73,139
62864,1,5,0,94,64,37
62865,1,55,286,143,150,15
62866,1,6,0,14,95,26
62867,1,187,277,217,124,60
62868,1,4,54,13,36,3
62869,1,5,0,82,128,71
62870,1,6,0,41,76,6
62871,1,3,53,328,96,165
62872,1,12,43,167,85,4
62873,1,9,65,8,96,145
62874,-1,27,64,583,142,41
62875,1,3,0,61,67,6
62876,1,8,70,133,223,105
62877,0,60,82,61,62,18
62878,-1,36,100,142,22,2
62879,1,52,68,84,178,228
62880,1,4,34,89,15,11
62881,1,3,97,164,104,2
62882,1,49,64,583,135,147
62883,1,15,69,232,64,0
62884,1,95,47,374,339,175
62885,1,18,3,102,29,21
62886,1,0,21,100,94,43
62887,1,17,0,22,458,0
62888,0,57,65,54,234,42
62889,1,119,50,10,50,49
62890,1,13,43,519,43,22
62891,1,6,54,178,149,590
62892,1,3,47,125,154,6
62893,1,8,71,61,49,0
62894,-1,277,0,114,106,5
62895,-1,16,0,24,534,40
62896,1,15,38,156,277,217
62897,1,14,0,13,67,99
62898,1,34,61,83,155,79
62899,1,3,86,129,50,49
62900,1,2,97,260,73,13
62901,-1,9,26,79,27,1
62902,1,32,0,33,289,122
62903,-1,212,147,596,85,3
62904,1,20,0,14,172,36
62905,1,10,65,397,70,133
62906,-1,9,156,160,37,0
62907,1,8,96,145,148,1
62908,-1,50,139,152,148,27
62909,-1,46,56,95,82,22
62910,1,18,354,108,65,1
62911,1,9,152,190,83,82
62912,1,9,42,12,100,37
62913,1,46,113,75,108,14
62914,-1,56,139,58,117,94
62915,1,36,49,386,113,14
62916,1,20,262,110,54,1
62917,1,4,0,20,150,22
62918,-1,21,51,115,11,0
62919,1,5,72,133,115,206
62920,0,72,0,34,64,22
62921,-1,34,149,590,61,4
62922,0,23,165,393,237,75
62923,1,3,156,371,234,42
62924,1,25,33,17,156,371
62925,1,32,0,17,95,156
62926,-1,78,92,12,83,77
62927,0,29,0,63,70,51
62928,0,12,33,116,45,1
62929,-1,38,114,79,49,14
62930,1,6,99,75,90,26
62931,-1,5,0,110,485,18
62932,1,5,0,294,148,5
62933,1,5,72,561,351,522
62934,1,3,46,1,207,15
62935,-1,37,0,64,62,11
62936,1,5,72,40,142,147
62937,1,9,0,8,444,195
62938,1,105,113,117,183,44
62939,1,18,139,89,104,2
62940,1,16,49,101,62,19
62941,-1,93,147,596,5,0
62942,1,37,52,70,77,6
62943,-1,21,0,40,70,7
62944,1,1,23,54,52,21
62945,-1,11,0,1,192,237
62946,1,47,0,171,146,2
62947,-1,14,57,26,26,0
62948,-1,8,0,65,108,7
62949,1,49,156,371,150,15
62950,1,1,97,260,185,250
62951,1,14,22,150,61,14
62952,-1,11,318,1101,111,49
62953,-1,155,64,145,286,33
62954,-1,5,0,64,74,372
62955,-1,5,86,99,42,0
62956,-1,2,59,12,23,0
62957,1,7,57,172,54,15
62958,0,0,0,926,93,109
62959,1,1,13,76,76,230
62960,1,3,444,195,221,60
62961,-1,88,96,165,40,6
62962,1,0,0,18,221,60
62963,1,1,0,128,40,45
62964,-1,15,68,90,22,3
62965,1,6,227,472,121,22
62966,1,21,28,26,216,47
62967,1,9,160,39,534,40
62968,1,1,0,1,169,79
62969,-1,59,0,16,48,6
62970,-1,33,0,42,195,81
62971,1,5,55,53,79,29
62972,1,32,0,17,276,32
62973,1,20,67,132,74,209
62974,0,80,22,47,176,11
62975,-1,24,110,181,40,0
62976,1,12,134,51,65,59
62977,1,33,78,65,166,22
62978,1,14,0,1,164,660
62979,1,3,0,100,76,110
62980,1,22,0,91,289,122
62981,1,64,147,596,79,63
62982,1,7,62,142,164,112
62983,1,31,152,190,8,0
62984,-1,10,43,519,141,100
62985,1,31,117,15,85,10
62986,1,7,38,115,63,30
62987,0,9,135,147,20,0
62988,1,5,0,30,259,21
62989,1,3,38,267,58,115
62990,1,5,59,266,69,160
62991,1,4,0,2,205,0
62992,1,5,0,33,26,8
62993,-1,10,199,455,19,0
62994,1,0,71,15,304,60
62995,1,6,0,11,122,36
62996,1,12,16,84,40,25
62997,-1,45,65,121,518,6
62998,1,32,0,3,125,115
62999,1,28,0,14,67,38
63000,1,2,59,80,108,152
63001,1,1,0,30,74,49
63002,1,40,0,14,444,195
63003,1,3,85,334,48,0
63004,-1,8,0,26,186,63
63005,1,1,39,253,44,22
63006,-1,28,0,26,4,0
63007,-1,33,92,196,17,0
63008,-1,22,97,77,186,63
63009,1,37,61,15,73,38
63010,0,119,80,188,726,206
63011,-1,124,0,52,52,5
63012,1,2,277,265,51,3
63013,1,41,102,109,30,4
63014,-1,8,0,61,22,3
63015,1,1,53,328,227,472
63016,1,1,20,167,61,58
63017,1,1,0,31,210,190
63018,1,3,0,244,130,48
63019,1,0,0,926,726,206
63020,1,6,35,304,44,28
63021,1,20,0,64,80,54
63022,-1,20,96,268,15,0
63023,1,38,79,186,160,18
63024,1,19,93,25,126,2
63025,1,58,39,2,37,28
63026,-1,44,62,142,195,81
63027,1,1,17,100,37,2
63028,1,79,0,1,196,0
63029,-1,17,64,95,518,6
63030,1,3,49,439,189,27
63031,1,21,81,162,50,0
63032,-1,30,30,237,215,93
63033,0,84,136,190,93,40
63034,-1,13,72,561,108,7
63035,-1,15,39,59,103,2
63036,1,10,318,1101,42,2
63037,1,23,78,605,128,281
63038,1,28,67,730,130,75
63039,1,15,0,13,165,274
63040,1,28,64,145,98,166
63041,-1,11,0,11,123,0
63042,1,0,8,125,28,8
63043,1,4,0,41,118,185
63044,1,167,0,256,86,99
63045,-1,206,0,15,354,108
63046,-1,47,104,77,284,21
63047,1,4,0,50,26,3
63048,1,22,150,238,149,81
63049,1,2,181,153,237,75
63050,1,5,31,5,40,45
63051,1,1,30,936,135,29
63052,1,3,113,75,339,175
63053,1,12,318,100,55,3
63054,-1,137,0,7,136,2
63055,1,12,93,37,128,156
63056,1,17,22,312,15,0
63057,1,5,60,212,147,56
63058,1,44,102,231,85,1
63059,1,34,2,137,18,43
63060,1,73,72,54,88,28
63061,-1,35,9,24,51,1
63062,1,4,78,47,94,40
63063,0,31,0,54,78,65
63064,1,1,224,207,91,16
63065,-1,71,128,220,19,0
63066,1,2,41,51,163,33
63067,1,0,0,83,94,43
63068,1,82,0,55,90,18
63069,0,58,50,79,15,37
63070,-1,3,0,95,119,2
63071,1,114,0,1,172,22
63072,1,10,152,190,148,27
63073,1,23,0,103,375,8
63074,-1,31,180,52,8,0
63075,1,3,67,730,95,156
63076,1,1,120,58,324,102
63077,1,36,50,106,16,2
63078,1,32,0,3,45,10
63079,1,45,65,397,70,10
63080,1,7,0,13,89,74
63081,1,54,0,1,52,0
63082,1,53,0,3,28,10
63083,1,18,84,201,28,4
63084,-1,55,80,144,56,1
63085,-1,106,0,138,202,210
63086,1,2,57,172,96,153
63087,0,40,180,300,56,0
63088,1,40,84,55,84,0
63089,1,8,69,41,92,4
63090,1,7,0,13,318,1101
63091,1,17,0,13,264,241
63092,1,66,0,129,234,42
63093,1,7,351,522,88,169
63094,-1,16,0,93,113,101
63095,1,0,22,77,20,2
63096,0,7,211,497,32,20
63097,1,6,0,103,63,30
63098,-1,6,0,29,69,19
63099,1,38,76,64,108,141
63100,1,11,73,139,135,29
63101,1,11,193,159,53,11
63102,0,29,68,50,46,15
63103,1,11,0,282,90,0
63104,1,15,70,38,67,50
63105,1,9,0,145,152,25
63106,1,0,0,16,12,4
63107,0,13,0,63,52,0
63108,1,9,0,94,117,9
63109,1,2,22,83,61,8
63110,0,19,78,605,36,0
63111,1,12,54,17,92,101
63112,1,35,9,5,73,23
63113,1,5,74,282,73,34
63114,1,3,128,220,83,53
63115,1,2,237,75,339,175
63116,1,22,185,76,47,12
63117,1,38,56,76,65,59
63118,0,45,0,20,103,9
63119,1,5,0,163,94,40
63120,1,93,59,11,43,70
63121,1,11,0,200,77,29
63122,1,9,0,23,204,54
63123,-1,79,150,22,214,162
63124,1,45,0,41,43,0
63125,1,28,50,40,96,390
63126,1,6,96,268,57,11
63127,-1,11,61,145,108,73
63128,1,70,51,213,65,75
63129,1,8,67,730,80,16
63130,1,2,125,92,57,1
63131,1,1,0,79,101,0
63132,1,4,0,54,90,1
63133,1,1,0,227,36,13
63134,1,32,67,77,60,5
63135,1,2,0,138,118,42
63136,-1,28,128,156,128,18
63137,1,12,0,19,50,10
63138,-1,14,0,5,196,0
63139,0,0,0,926,68,29
63140,1,12,0,122,86,4
63141,-1,41,55,22,53,23
63142,1,12,55,420,318,1101
63143,1,5,30,936,113,101
63144,1,5,52,81,76,119
63145,1,9,164,660,73,139
63146,1,8,164,660,56,4
63147,1,82,0,15,242,10
63148,-1,1,0,24,351,522
63149,1,23,66,18,74,53
63150,1,23,54,65,31,49
63151,1,23,0,6,102,175
63152,1,7,318,1101,46,0
63153,1,55,0,19,73,38
63154,0,35,99,75,24,0
63155,-1,7,0,6,46,15
63156,1,14,108,116,726,206
63157,1,21,0,16,224,207
63158,-1,55,38,80,36,2
63159,0,50,60,99,9,0
63160,1,1,0,135,26,3
63161,-1,27,65,121,123,17
63162,1,7,0,163,76,319
63163,1,10,163,86,93,13
63164,1,4,0,282,73,15
63165,1,28,54,289,99,21
63166,1,2,0,68,57,190
63167,1,4,17,100,68,12
63168,-1,34,155,183,444,195
63169,1,5,113,117,232,33
63170,1,12,36,70,46,57
63171,1,27,0,43,150,124
63172,1,25,40,397,61,92
63173,1,17,76,102,122,33
63174,1,11,76,110,113,18
63175,1,40,77,133,59,22
63176,-1,14,84,201,159,23
63177,-1,283,81,173,195,81
63178,-1,7,63,129,66,1
63179,1,9,16,84,106,23
63180,1,10,63,64,137,11
63181,1,39,32,46,726,206
63182,1,10,0,41,68,50
63183,-1,257,65,67,70,53
63184,-1,54,96,165,11,17
63185,1,21,62,142,118,6
63186,1,6,0,69,177,130
63187,1,1,40,397,324,102
63188,1,10,29,281,128,23
63189,1,28,216,259,91,16
63190,-1,6,43,519,54,13
63191,1,15,0,54,12,0
63192,1,1,30,936,43,519
63193,0,6,0,102,108,9
63194,1,75,0,214,139,10
63195,1,8,0,100,43,22
63196,-1,131,113,293,92,0
63197,1,28,16,3,48,83
63198,0,25,264,241,65,6
63199,1,8,51,148,37,35
63200,1,3,0,1,20,2
63201,-1,155,71,34,45,24
63202,1,7,0,61,62,63
63203,1,11,14,59,166,44
63204,1,6,0,15,264,241
63205,-1,60,113,293,113,0
63206,1,12,67,730,65,54
63207,1,21,8,1,48,199
63208,1,8,76,255,172,36
63209,1,0,102,2,175,96
63210,1,4,0,40,53,31
63211,1,11,24,83,27,0
63212,1,17,0,69,93,15
63213,0,133,0,140,86,1
63214,1,52,165,393,78,7
63215,1,15,0,14,80,3
63216,-1,126,73,49,119,38
63217,1,5,0,47,117,94
63218,1,3,30,72,72,0
63219,1,7,0,32,172,3
63220,1,21,80,31,51,190
63221,1,4,0,63,30,11
63222,1,1,0,68,60,99
63223,-1,7,0,52,27,5
63224,1,9,11,16,277,26
63225,0,13,0,52,94,40
63226,1,4,0,99,156,0
63227,1,11,0,11,97,0
63228,1,7,20,314,18,6
63229,-1,64,74,372,40,1
63230,1,1,0,3,24,135
63231,1,42,68,61,51,2
63232,1,10,18,42,88,12
63233,1,36,101,38,107,25
63234,1,28,101,38,102,49
63235,1,20,80,86,253,14
63236,1,3,0,7,136,190
63237,-1,13,0,313,194,124
63238,1,9,0,3,62,90
63239,1,37,148,27,74,0
63240,1,4,185,250,41,22
63241,-1,24,0,35,20,1
63242,1,9,147,596,107,39
63243,1,5,72,561,202,210
63244,1,20,18,42,128,173
63245,1,25,0,1,154,20
63246,1,38,52,165,97,4
63247,1,30,0,294,77,16
63248,1,3,18,18,52,0
63249,1,28,354,108,41,0
63250,-1,10,0,2,102,15
63251,1,13,149,590,102,96
63252,1,32,0,32,110,23
63253,1,1,351,522,65,397
63254,1,7,0,213,86,61
63255,1,1,0,30,262,110
63256,1,20,159,35,65,59
63257,-1,26,0,58,253,14
63258,1,58,276,32,50,42
63259,1,3,156,74,57,1
63260,1,1,0,278,150,2
63261,1,24,132,305,74,282
63262,1,93,82,66,132,8
63263,1,94,104,65,98,63
63264,1,20,0,123,156,74
63265,-1,11,63,86,36,0
63266,1,10,0,1,13,0
63267,-1,15,63,129,200,48
63268,1,16,0,23,68,29
63269,1,3,224,207,92,15
63270,1,37,11,70,75,66
63271,1,11,100,140,180,32
63272,1,37,0,9,16,3
63273,1,1,45,240,29,19
63274,1,15,0,2,126,77
63275,-1,19,0,117,205,0
63276,1,32,0,22,137,11
63277,1,7,156,371,52,0
63278,1,7,237,75,181,153
63279,1,9,156,371,93,13
63280,-1,127,125,115,69,19
63281,1,11,2,141,61,15
63282,1,33,14,103,130,75
63283,1,33,140,19,147,95
63284,-1,34,161,151,187,328
63285,1,18,0,10,145,24
63286,1,28,98,166,34,1
63287,0,59,107,173,60,0
63288,-1,41,138,248,33,0
63289,1,7,117,348,58,21
63290,-1,75,67,730,141,100
63291,-1,41,39,12,20,35
63292,1,13,0,18,151,54
63293,1,46,26,80,116,11
63294,1,6,0,123,104,103
63295,0,18,0,108,81,1
63296,-1,17,53,96,250,48
63297,1,11,0,45,132,20
63298,-1,16,0,56,90,18
63299,0,33,0,152,38,1
63300,-1,83,0,178,518,6
63301,0,57,50,40,72,16
63302,1,12,0,22,199,455
63303,1,2,132,23,123,17
63304,1,9,0,32,163,33
63305,1,1,76,319,50,11
63306,1,7,28,218,139,10
63307,-1,204,0,60,60,36
63308,1,26,76,110,114,0
63309,1,7,0,35,117,15
63310,1,36,122,186,104,23
63311,1,1,35,200,30,1
63312,-1,4,0,46,200,48
63313,1,3,117,348,40,98
63314,1,7,142,52,55,107
63315,1,20,0,19,27,2
63316,1,2,0,123,61,14
63317,-1,20,0,12,518,6
63318,-1,24,57,302,152,190
63319,1,29,160,39,115,5
63320,1,20,0,54,136,34
63321,1,4,0,98,164,27
63322,1,4,0,74,161,12
63323,-1,29,0,102,92,12
63324,-1,91,0,28,49,14
63325,1,0,51,190,83,13
63326,1,2,119,281,48,33
63327,1,4,74,372,64,2
63328,1,6,0,99,61,33
63329,1,23,71,71,185,250
63330,1,5,0,1,180,300
63331,1,1,26,16,36,6
63332,1,1,30,936,61,145
63333,1,3,0,444,62,17
63334,0,51,107,257,234,42
63335,-1,32,61,114,187,328
63336,-1,28,0,37,141,41
63337,-1,20,0,60,89,139
63338,1,10,74,201,77,29
63339,1,5,0,163,113,14
63340,1,85,51,15,82,1
63341,1,2,0,43,116,7
63342,1,13,255,231,33,41
63343,1,7,0,80,128,23
63344,-1,84,33,17,188,26
63345,1,2,264,241,118,185
63346,1,1,0,33,160,39
63347,1,16,43,519,50,0
63348,0,30,6,88,150,2
63349,-1,27,67,730,11,0
63350,0,68,163,114,37,38
63351,1,18,48,94,214,162
63352,1,15,121,143,184,79
63353,-1,42,45,96,122,186
63354,1,10,83,77,150,2
63355,1,21,57,172,37,1
63356,1,9,161,151,163,33
63357,1,1,0,59,101,12
63358,1,6,28,131,85,4
63359,1,2,2,141,64,4
63360,1,0,18,860,31,19
63361,1,11,135,127,102,49
63362,1,9,0,145,109,41
63363,-1,4,73,106,55,3
63364,-1,20,0,20,130,75
63365,1,24,21,100,106,8
63366,1,3,39,253,94,207
63367,-1,729,0,34,286,143
63368,1,0,0,926,65,10
63369,-1,216,0,94,356,144
63370,1,41,147,596,41,3
63371,1,9,65,13,40,3
63372,1,7,74,209,164,27
63373,1,4,0,67,109,32
63374,-1,195,181,129,63,8
63375,1,9,0,9,21,0
63376,1,11,82,39,42,0
63377,1,46,0,6,117,94
63378,-1,25,0,63,262,110
63379,0,9,0,110,154,20
63380,1,44,0,444,176,57
63381,1,6,35,200,86,44
63382,1,6,65,59,189,27
63383,1,7,76,255,107,25
63384,1,49,136,190,134,70
63385,1,2,56,34,99,61
63386,1,1,57,87,45,3
63387,1,17,0,3,195,81
63388,1,7,113,293,132,20
63389,-1,52,52,21,39,11
63390,1,11,0,2,55,1
63391,-1,28,161,263,14,0
63392,1,1,54,289,36,13
63393,1,28,79,33,193,159
63394,1,49,66,19,176,11
63395,1,13,109,69,123,17
63396,1,84,113,117,80,188
63397,0,22,0,48,69,19
63398,1,2,28,126,93,17
63399,1,3,0,61,115,6
63400,1,9,0,134,154,20
63401,1,2,0,94,83,18
63402,1,9,178,249,188,26
63403,1,8,25,97,61,51
63404,1,19,0,92,146,2
63405,1,0,0,2,25,5
63406,1,6,214,162,94,40
63407,1,4,49,175,57,84
63408,1,4,38,39,72,0
63409,1,6,56,95,128,173
63410,1,7,318,1101,79,15
63411,-1,7,0,141,74,19
63412,-1,98,83,89,34,21
63413,1,33,166,44,111,7
63414,1,6,0,1,59,0
63415,1,47,24,83,30,53
63416,1,3,66,81,132,305
63417,1,9,3,102,62,142
63418,-1,155,161,263,71,41
63419,-1,18,76,110,6,16
63420,1,37,222,107,69,2
63421,-1,5,15,37,21,0
